0.01,0.16,0.0,0.01,0.16,0.0,0.01,0.0,0.16,9.913877412891582,34.24938380222588,0.3934616942994033,185.05626188221837
0.01,0.16,0.0,0.01,0.16,0.0,0.02,0.0,0.16,11.682594892114693,57.64109256160013,0.5371492501570803,166.76636915984466
0.01,0.16,0.0,0.01,0.16,0.0,0.05,0.0,0.16,12.403816419389385,62.26909449608554,0.388368123293513,191.21950893233836
0.01,0.16,0.0,0.01,0.16,0.0,0.1,0.0,0.16,6.907382922441972,71.01716534776658,0.3386227684977881,188.18902984363433
0.01,0.16,0.0,0.01,0.16,0.0,0.2,0.0,0.16,13.857630911185176,47.96139671933177,0.1222596571364244,200.17897810982626
0.01,0.16,0.0,0.01,0.16,0.0,0.5,0.0,0.16,7.737956043362179,59.092789521430696,0.48908797464794007,176.1571101003357
0.01,0.16,0.0,0.01,0.16,0.0,1,0.0,0.16,6.864579765320181,65.39837746772234,0.18623589985541156,206.57655146234373
0.01,0.16,0.0,0.01,0.16,0.0,2,0.0,0.16,13.434338610638092,54.94003653846461,0.19869141151818712,200.82835697221392
0.01,0.16,0.0,0.01,0.16,0.0,5,0.0,0.16,4.101005314363888,52.05342988956161,0.3009729103182995,196.1880230309856
0.01,0.16,0.0,0.01,0.16,0.0,10,0.0,0.16,4.100816212842094,53.524858277925084,0.102749575711118,207.87964685603234
0.01,0.16,0.0,0.02,0.16,0.0,0.01,0.0,0.16,8.378852506333674,60.41362326675631,0.025983178868661517,210.9497679854443
0.01,0.16,0.0,0.02,0.16,0.0,0.02,0.0,0.16,10.803690371844116,39.17560273069227,0.6063035674344424,150.75515891417356
0.01,0.16,0.0,0.02,0.16,0.0,0.05,0.0,0.16,3.869437961486308,46.858240718761735,0.499206760297182,173.43857865259912
0.01,0.16,0.0,0.02,0.16,0.0,0.1,0.0,0.16,7.175229813636284,48.79721146990025,0.23268141695013006,205.1177305898208
0.01,0.16,0.0,0.02,0.16,0.0,0.2,0.0,0.16,10.447373234014911,59.44088258043239,0.4158738166699753,188.1502679667975
0.01,0.16,0.0,0.02,0.16,0.0,0.5,0.0,0.16,3.6937434097918516,32.932428947542675,0.6065872576125912,156.03145181312215
0.01,0.16,0.0,0.02,0.16,0.0,1,0.0,0.16,3.829024982149631,36.62368319020927,0.29096246385800933,199.66813372342466
0.01,0.16,0.0,0.02,0.16,0.0,2,0.0,0.16,4.492157932667513,52.84945719440009,0.09802400422174902,206.3123673295506
0.01,0.16,0.0,0.02,0.16,0.0,5,0.0,0.16,3.2563757406337137,39.27227274992691,0.25441317086579346,194.61137653480378
0.01,0.16,0.0,0.02,0.16,0.0,10,0.0,0.16,4.244266831130655,72.79066041390602,0.40958437144236587,190.06005726717862
0.01,0.16,0.0,0.05,0.16,0.0,0.01,0.0,0.16,10.251142655675286,53.38247479672669,0.15159767381834346,200.665318302607
0.01,0.16,0.0,0.05,0.16,0.0,0.02,0.0,0.16,3.9507631962408905,37.59316858248371,0.37139800824101976,177.18486810703232
0.01,0.16,0.0,0.05,0.16,0.0,0.05,0.0,0.16,5.619531651492449,59.64735706985517,0.24818522915052063,197.84641746648649
0.01,0.16,0.0,0.05,0.16,0.0,0.1,0.0,0.16,6.31957435026291,24.863728874836067,0.32927469907635143,186.88210558775458
0.01,0.16,0.0,0.05,0.16,0.0,0.2,0.0,0.16,11.726121648605789,51.65013937985045,0.33504384585910346,191.28855448503228
0.01,0.16,0.0,0.05,0.16,0.0,0.5,0.0,0.16,7.037691300367196,39.29684710143131,0.3663969842730841,182.70260395272504
